packet_id,timestamp,label,src_ip,dst_ip,protocol,src_port,dst_port,length
2290,1771502419.892591,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2291,1771502419.892633,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2292,1771502419.894352,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2293,1771502419.894741,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2294,1771502419.894782,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2295,1771502419.894816,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2296,1771502419.901761,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2297,1771502419.902129,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2298,1771502419.902194,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2299,1771502419.902243,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2300,1771502419.90228,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2301,1771502419.903967,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2302,1771502419.90429,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2303,1771502419.904332,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2304,1771502419.904361,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2305,1771502419.908554,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2306,1771502419.908932,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2307,1771502419.90898,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2308,1771502419.909007,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2309,1771502419.912061,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2310,1771502419.912396,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2311,1771502419.912443,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2312,1771502419.912495,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2313,1771502419.915672,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2314,1771502419.916008,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2315,1771502419.91605,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2316,1771502419.916101,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2317,1771502419.917825,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2318,1771502419.918399,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2319,1771502419.918437,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2320,1771502419.918462,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2321,1771502419.921493,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2322,1771502419.921885,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2323,1771502419.921934,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2324,1771502419.921961,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2325,1771502419.925158,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2326,1771502419.925556,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2327,1771502419.925611,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2328,1771502419.925642,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2329,1771502419.930182,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2330,1771502419.93054,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2331,1771502419.930579,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2332,1771502419.930623,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2333,1771502419.930653,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2334,1771502419.930682,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2335,1771502419.930723,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2336,1771502419.932021,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2337,1771502419.932365,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2338,1771502419.932394,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2339,1771502419.93242,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2340,1771502419.942346,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2341,1771502419.942885,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2342,1771502419.942971,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2343,1771502419.943015,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2344,1771502419.945499,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2345,1771502419.946306,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2346,1771502419.953107,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2347,1771502419.953548,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2348,1771502419.953602,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2349,1771502419.95659,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2350,1771502419.956979,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2351,1771502419.959628,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2352,1771502419.960424,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2353,1771502419.961933,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2354,1771502419.962111,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2355,1771502419.96232,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2356,1771502419.962545,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2357,1771502419.964457,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2358,1771502419.965479,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2359,1771502419.97061,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2360,1771502419.971111,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2361,1771502419.971485,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2362,1771502419.971558,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2363,1771502419.971689,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2364,1771502419.972298,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2365,1771502419.972397,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2366,1771502419.975323,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2367,1771502419.976295,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2368,1771502419.98636,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2369,1771502419.987185,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2370,1771502419.987314,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2371,1771502419.990323,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2372,1771502419.99131,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2373,1771502419.994246,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
2374,1771502419.995117,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2375,1771502419.995245,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2376,1771502419.995304,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2377,1771502420.001002,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2378,1771502420.001807,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2379,1771502420.007701,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
2380,1771502420.008541,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2381,1771502420.008656,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2382,1771502420.011854,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
2383,1771502420.013343,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2384,1771502420.0195,BENIGNE,192.168.10.103,192.168.60.101,6,53668,5044,1514
2385,1771502420.019598,BENIGNE,192.168.10.103,192.168.60.101,6,53668,5044,1514
2386,1771502420.019669,BENIGNE,192.168.10.103,192.168.60.101,6,53668,5044,66
2387,1771502420.019711,BENIGNE,192.168.10.103,192.168.60.101,6,53668,5044,1514
2388,1771502420.01975,BENIGNE,192.168.10.103,192.168.60.101,6,53668,5044,1340
2389,1771502420.029209,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2390,1771502420.029414,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2391,1771502420.029574,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2392,1771502420.040964,BENIGNE,192.168.60.101,192.168.10.103,6,5044,53668,66
2393,1771502420.080561,BENIGNE,192.168.60.101,192.168.10.103,6,5044,53668,66
2394,1771502420.323116,BENIGNE,192.168.10.103,192.168.60.101,6,53668,5044,1340
2395,1771502420.329056,BENIGNE,192.168.60.101,192.168.10.103,6,5044,53668,66
2396,1771502420.341335,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2397,1771502420.347511,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2398,1771502420.348016,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2399,1771502420.348074,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2400,1771502420.348094,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2401,1771502420.348121,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2402,1771502420.348141,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2403,1771502420.348159,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2404,1771502420.3482,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2405,1771502420.348217,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2406,1771502420.348235,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2407,1771502420.359008,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2408,1771502420.359209,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2409,1771502420.361497,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2410,1771502420.361689,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2411,1771502420.454933,BENIGNE,192.168.10.100,192.168.60.101,6,49736,5044,1514
2412,1771502420.455063,BENIGNE,192.168.10.100,192.168.60.101,6,49736,5044,1514
2413,1771502420.455106,BENIGNE,192.168.10.100,192.168.60.101,6,49736,5044,326
2414,1771502420.467501,BENIGNE,192.168.60.101,192.168.10.100,6,5044,49736,66
2415,1771502420.483961,BENIGNE,192.168.10.100,192.168.60.101,6,49736,5044,1514
2416,1771502420.49455,BENIGNE,192.168.60.101,192.168.10.100,6,5044,49736,56
2417,1771502420.503789,BENIGNE,192.168.60.101,192.168.10.100,6,5044,49736,60
2418,1771502420.516036,BENIGNE,192.168.10.100,192.168.60.101,6,49736,5044,54
2419,1771502420.529887,BENIGNE,192.168.60.101,192.168.10.103,6,5044,53668,78
2420,1771502420.530727,BENIGNE,192.168.10.103,192.168.60.101,6,53668,5044,66
2421,1771502420.635949,BENIGNE,N/A,N/A,N/A,0,0,60
2422,1771502420.656952,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2423,1771502420.669046,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2424,1771502420.670011,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2425,1771502420.670133,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2426,1771502420.681972,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2427,1771502420.68295,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2428,1771502420.693423,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2429,1771502420.694447,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2430,1771502420.694574,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2431,1771502420.694619,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2432,1771502420.694675,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2433,1771502420.708991,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2434,1771502420.709903,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2435,1771502420.71001,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2436,1771502420.710079,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2437,1771502420.710124,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2438,1771502420.710182,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2439,1771502420.723978,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2440,1771502420.724911,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2441,1771502420.725008,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2442,1771502420.725054,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2443,1771502420.728916,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2444,1771502420.729764,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2445,1771502420.729883,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2446,1771502420.729929,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2447,1771502420.738292,BENIGNE,192.168.60.101,192.168.10.100,6,5044,49736,60
2448,1771502420.739198,BENIGNE,192.168.10.100,192.168.60.101,6,49736,5044,66
2449,1771502420.747077,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2450,1771502420.747972,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2451,1771502420.748069,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2452,1771502420.748143,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2453,1771502420.748259,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2454,1771502420.748334,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2455,1771502420.748376,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2456,1771502420.759711,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2457,1771502420.760498,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2458,1771502420.760618,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2459,1771502420.760694,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2460,1771502420.770701,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2461,1771502420.771598,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2462,1771502420.775908,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2463,1771502420.776868,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2464,1771502420.780787,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2465,1771502420.781704,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2466,1771502420.781802,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2467,1771502420.792762,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2468,1771502420.793201,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2469,1771502420.793832,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2470,1771502420.794003,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2471,1771502420.794025,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2472,1771502420.794077,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2473,1771502420.794117,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2474,1771502420.794155,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2475,1771502420.794249,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2476,1771502420.794307,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2477,1771502420.794346,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2478,1771502420.794397,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2479,1771502420.797385,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2480,1771502420.797971,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2481,1771502420.810099,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2482,1771502420.81071,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2483,1771502420.815823,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2484,1771502420.819038,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2485,1771502420.81965,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
2486,1771502420.819843,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2487,1771502420.819936,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2488,1771502420.82049,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2489,1771502420.831664,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2490,1771502420.837071,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2491,1771502420.837934,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2492,1771502420.838058,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2493,1771502420.848066,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2494,1771502420.848925,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2495,1771502420.849017,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2496,1771502420.852212,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2497,1771502420.852702,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2498,1771502420.85274,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2499,1771502420.865049,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2500,1771502420.865748,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2501,1771502420.865933,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2502,1771502420.866329,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2503,1771502420.866459,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2504,1771502420.88333,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2505,1771502420.88451,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2506,1771502420.884632,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2507,1771502420.884683,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2508,1771502420.884734,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2509,1771502420.884781,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2510,1771502420.88483,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2511,1771502420.884882,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2512,1771502420.89614,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2513,1771502420.896417,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2514,1771502420.896541,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2515,1771502420.903719,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2516,1771502420.904471,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2517,1771502420.908727,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
2518,1771502420.909466,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2519,1771502420.9195,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,90
2520,1771502420.920132,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2521,1771502420.920282,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2522,1771502420.920378,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2523,1771502420.928077,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2524,1771502420.93357,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,90
2525,1771502420.934211,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2526,1771502420.934265,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2527,1771502420.946438,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2528,1771502420.947047,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2529,1771502420.947098,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2530,1771502420.947158,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2531,1771502420.960845,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2532,1771502420.961417,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2533,1771502420.96146,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2534,1771502420.975481,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2535,1771502421.113931,BENIGNE,192.168.10.102,192.168.60.101,6,34646,5044,1148
2536,1771502421.127033,BENIGNE,192.168.60.101,192.168.10.102,6,5044,34646,72
2537,1771502421.12794,BENIGNE,192.168.10.102,192.168.60.101,6,34646,5044,66
2538,1771502421.288064,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2539,1771502421.346328,BENIGNE,192.168.60.101,192.168.10.102,6,5044,34646,72
2540,1771502421.34722,BENIGNE,192.168.10.102,192.168.60.101,6,34646,5044,78
2541,1771502421.898323,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2542,1771502421.909478,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
2543,1771502421.910189,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2544,1771502421.910233,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2545,1771502421.921861,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2546,1771502421.922273,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2547,1771502421.922522,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2548,1771502421.922558,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2549,1771502421.935253,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
2550,1771502421.935646,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2551,1771502421.93607,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2552,1771502421.936122,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2553,1771502421.93635,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2554,1771502421.936429,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2555,1771502421.9502,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2556,1771502421.950764,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2557,1771502421.950795,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2558,1771502421.950812,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2559,1771502421.96339,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
2560,1771502421.964282,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2561,1771502421.964399,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
2562,1771502421.964443,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
2563,1771502421.97656,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
